county,precinct,office,district,party,candidate,votes
Johnson,Park 6-13,PRESIDENT/VP,"",N/A,write in,26
Johnson,Park 6-15,PRESIDENT/VP,"",Green,STEIN AND BARAKA,13
Johnson,Park 6-15,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,609
Johnson,Park 6-15,PRESIDENT/VP,"",N/A,write in,16
Johnson,Park 6-16,PRESIDENT/VP,"",Green,STEIN AND BARAKA,7
Johnson,Park 6-16,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,354
Johnson,Park 6-16,PRESIDENT/VP,"",N/A,write in,9
Johnson,Park 6-17,PRESIDENT/VP,"",Green,STEIN AND BARAKA,3
Johnson,Park 6-17,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,74
Johnson,Park 6-17,PRESIDENT/VP,"",N/A,write in,9
Johnson,Park 6-18,PRESIDENT/VP,"",Green,STEIN AND BARAKA,0
Johnson,Park 6-18,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,1
Johnson,Park 6-18,PRESIDENT/VP,"",N/A,write in,0
Johnson,Park 6-19,PRESIDENT/VP,"",Green,STEIN AND BARAKA,20
Johnson,Park 6-19,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,515
Johnson,Park 6-19,PRESIDENT/VP,"",N/A,write in,12
Johnson,Park 6-20,PRESIDENT/VP,"",Green,STEIN AND BARAKA,5
Johnson,Park 6-20,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,312
Johnson,Park 6-20,PRESIDENT/VP,"",N/A,write in,14
Johnson,Park 6-21,PRESIDENT/VP,"",Green,STEIN AND BARAKA,16
Johnson,Park 6-21,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,1028
Johnson,Park 6-21,PRESIDENT/VP,"",N/A,write in,32
Johnson,Twp 0-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,6
Johnson,Twp 0-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,359
Johnson,Twp 0-02,PRESIDENT/VP,"",N/A,write in,8
Johnson,Twp 0-04,PRESIDENT/VP,"",Green,STEIN AND BARAKA,8
Johnson,Twp 0-04,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,288
Johnson,Twp 0-04,PRESIDENT/VP,"",N/A,write in,10
Johnson,Twp 0-05,PRESIDENT/VP,"",Green,STEIN AND BARAKA,0
Johnson,Twp 0-05,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,16
Johnson,Twp 0-05,PRESIDENT/VP,"",N/A,write in,0
Johnson,Twp 0-09,PRESIDENT/VP,"",Green,STEIN AND BARAKA,0
Johnson,Twp 0-09,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,25
Johnson,Twp 0-09,PRESIDENT/VP,"",N/A,write in,1
Johnson,Twp 0-10,PRESIDENT/VP,"",Green,STEIN AND BARAKA,0
Johnson,Twp 0-10,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,2
Johnson,Twp 0-10,PRESIDENT/VP,"",N/A,write in,0
Johnson,Twp 0-11,PRESIDENT/VP,"",Green,STEIN AND BARAKA,3
Johnson,Twp 0-11,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,84
Johnson,Twp 0-11,PRESIDENT/VP,"",N/A,write in,2
Johnson,Village 1-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,6
Johnson,Village 1-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,290
Johnson,Village 1-01,PRESIDENT/VP,"",N/A,write in,19
Johnson,Village 1-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,11
Johnson,Village 1-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,210
Johnson,Village 1-02,PRESIDENT/VP,"",N/A,write in,13
Johnson,Village 1-03,PRESIDENT/VP,"",Green,STEIN AND BARAKA,9
Johnson,Village 1-03,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,325
Johnson,Village 1-03,PRESIDENT/VP,"",N/A,write in,16
Johnson,Village 2-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,6
Johnson,Village 2-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,243
Johnson,Village 2-01,PRESIDENT/VP,"",N/A,write in,18
Johnson,Village 2-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,9
Johnson,Village 2-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,157
Johnson,Village 2-02,PRESIDENT/VP,"",N/A,write in,3
Johnson,Village 2-03,PRESIDENT/VP,"",Green,STEIN AND BARAKA,18
Johnson,Village 2-03,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,236
Johnson,Village 2-03,PRESIDENT/VP,"",N/A,write in,12
Johnson,Village 3-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,11
Johnson,Village 3-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,209
Johnson,Village 3-01,PRESIDENT/VP,"",N/A,write in,10
Johnson,Village 3-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,12
Johnson,Village 3-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,280
Johnson,Village 3-02,PRESIDENT/VP,"",N/A,write in,21
Johnson,Village 3-03,PRESIDENT/VP,"",Green,STEIN AND BARAKA,7
Johnson,Village 3-03,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,237
Johnson,Village 3-03,PRESIDENT/VP,"",N/A,write in,20
Johnson,Village 4-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,7
Johnson,Village 4-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,361
Johnson,Village 4-01,PRESIDENT/VP,"",N/A,write in,15
Johnson,Village 4-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,8
Johnson,Village 4-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,224
Johnson,Village 4-02,PRESIDENT/VP,"",N/A,write in,14
Johnson,Village 4-03,PRESIDENT/VP,"",Green,STEIN AND BARAKA,14
Johnson,Village 4-03,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,304
Johnson,Village 4-03,PRESIDENT/VP,"",N/A,write in,29
Johnson,Village 5-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,2
Johnson,Village 5-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,306
Johnson,Village 5-01,PRESIDENT/VP,"",N/A,write in,18
Johnson,Village 5-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,10
Johnson,Village 5-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,359
Johnson,Village 5-02,PRESIDENT/VP,"",N/A,write in,20
Johnson,Village 5-03,PRESIDENT/VP,"",Green,STEIN AND BARAKA,14
Johnson,Village 5-03,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,277
Johnson,Village 5-03,PRESIDENT/VP,"",N/A,write in,19
Johnson,Village 6-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,7
Johnson,Village 6-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,313
Johnson,Village 6-01,PRESIDENT/VP,"",N/A,write in,15
Johnson,Village 6-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,10
Johnson,Village 6-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,193
Johnson,Village 6-02,PRESIDENT/VP,"",N/A,write in,13
Johnson,Village 6-03,PRESIDENT/VP,"",Green,STEIN AND BARAKA,9
Johnson,Village 6-03,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,193
Johnson,Village 6-03,PRESIDENT/VP,"",N/A,write in,7
Johnson,Park 1-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,10
Johnson,Park 1-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,130
Johnson,Park 1-01,PRESIDENT/VP,"",N/A,write in,16
Johnson,Park 1-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,8
Johnson,Park 1-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,88
Johnson,Park 1-02,PRESIDENT/VP,"",N/A,write in,6
Johnson,Park 2-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,7
Johnson,Park 2-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,122
Johnson,Park 2-01,PRESIDENT/VP,"",N/A,write in,7
Johnson,Park 2-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,12
Johnson,Park 2-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,165
Johnson,Park 2-02,PRESIDENT/VP,"",N/A,write in,9
Johnson,Park 3-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,13
Johnson,Park 3-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,67
Johnson,Park 3-01,PRESIDENT/VP,"",N/A,write in,4
Johnson,Park 3-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,12
Johnson,Park 3-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,92
Johnson,Park 3-02,PRESIDENT/VP,"",N/A,write in,10
Johnson,Park 3-03,PRESIDENT/VP,"",Green,STEIN AND BARAKA,14
Johnson,Park 3-03,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,76
Johnson,Park 3-03,PRESIDENT/VP,"",N/A,write in,3
Johnson,Park 4-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,3
Johnson,Park 4-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,99
Johnson,Park 4-01,PRESIDENT/VP,"",N/A,write in,11
Johnson,Park 4-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,11
Johnson,Park 4-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,146
Johnson,Park 4-02,PRESIDENT/VP,"",N/A,write in,6
Johnson,Park 4-03,PRESIDENT/VP,"",Green,STEIN AND BARAKA,4
Johnson,Park 4-03,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,114
Johnson,Park 4-03,PRESIDENT/VP,"",N/A,write in,7
Johnson,Hill 0-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,39
Johnson,Hill 0-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,1041
Johnson,Hill 0-01,PRESIDENT/VP,"",N/A,write in,17
Johnson,Hill 0-03,PRESIDENT/VP,"",Green,STEIN AND BARAKA,2
Johnson,Hill 0-03,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,56
Johnson,Hill 0-03,PRESIDENT/VP,"",N/A,write in,3
Johnson,Hill 0-04,PRESIDENT/VP,"",Green,STEIN AND BARAKA,0
Johnson,Hill 0-04,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,2
Johnson,Hill 0-04,PRESIDENT/VP,"",N/A,write in,0
Johnson,Hill Twp 0-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,12
Johnson,Hill Twp 0-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,661
Johnson,Hill Twp 0-01,PRESIDENT/VP,"",N/A,write in,20
Johnson,Hill Twp 0-02,PRESIDENT/VP,"",Green,STEIN AND BARAKA,0
Johnson,Hill Twp 0-02,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,0
Johnson,Hill Twp 0-02,PRESIDENT/VP,"",N/A,write in,0
Johnson,Hill Twp 0-03,PRESIDENT/VP,"",Green,STEIN AND BARAKA,4
Johnson,Hill Twp 0-03,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,76
Johnson,Hill Twp 0-03,PRESIDENT/VP,"",N/A,write in,0
Johnson,Hill Twp 0-04,PRESIDENT/VP,"",Green,STEIN AND BARAKA,2
Johnson,Hill Twp 0-04,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,13
Johnson,Hill Twp 0-04,PRESIDENT/VP,"",N/A,write in,0
Johnson,Hill Twp 0-05,PRESIDENT/VP,"",Green,STEIN AND BARAKA,0
Johnson,Hill Twp 0-05,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,7
Johnson,Hill Twp 0-05,PRESIDENT/VP,"",N/A,write in,0
Johnson,Hills 0-01,PRESIDENT/VP,"",Green,STEIN AND BARAKA,4
Johnson,Hills 0-01,PRESIDENT/VP,"",Republican,TRUMP AND PENCE,57
Johnson,Hills 0-01,PRESIDENT/VP,"",N/A,write in,7
Johnson,Aubry Twp 0-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,7
Johnson,Aubry Twp 0-01,US SENATOR,"",Republican,JERRY MORAN,93
Johnson,Aubry Twp 0-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,55
Johnson,Aubry Twp 0-02,US SENATOR,"",Republican,JERRY MORAN,598
Johnson,Aubry Twp 0-03,US SENATOR,"",Libertarian,ROBERT D GARRARD,25
Johnson,Aubry Twp 0-03,US SENATOR,"",Republican,JERRY MORAN,295
Johnson,Aubry Twp 0-04,US SENATOR,"",Libertarian,ROBERT D GARRARD,72
Johnson,Aubry Twp 0-04,US SENATOR,"",Republican,JERRY MORAN,754
Johnson,Aubry Twp 0-05,US SENATOR,"",Libertarian,ROBERT D GARRARD,1
Johnson,Aubry Twp 0-05,US SENATOR,"",Republican,JERRY MORAN,13
Johnson,Aubry Twp 0-06,US SENATOR,"",Libertarian,ROBERT D GARRARD,4
Johnson,Aubry Twp 0-06,US SENATOR,"",Republican,JERRY MORAN,79
Johnson,De Soto 0-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,94
Johnson,De Soto 0-01,US SENATOR,"",Republican,JERRY MORAN,542
Johnson,De Soto 0-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,48
Johnson,De Soto 0-02,US SENATOR,"",Republican,JERRY MORAN,349
Johnson,De Soto 0-03,US SENATOR,"",Libertarian,ROBERT D GARRARD,47
Johnson,De Soto 0-03,US SENATOR,"",Republican,JERRY MORAN,575
Johnson,De Soto 0-06,US SENATOR,"",Libertarian,ROBERT D GARRARD,9
Johnson,De Soto 0-06,US SENATOR,"",Republican,JERRY MORAN,37
Johnson,De Soto 0-07,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,De Soto 0-07,US SENATOR,"",Republican,JERRY MORAN,3
Johnson,Edgerton 0-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,175
Johnson,Edgerton 0-01,US SENATOR,"",Republican,JERRY MORAN,360
Johnson,Edgerton 0-05,US SENATOR,"",Libertarian,ROBERT D GARRARD,1
Johnson,Edgerton 0-05,US SENATOR,"",Republican,JERRY MORAN,2
Johnson,Edgerton 0-06,US SENATOR,"",Libertarian,ROBERT D GARRARD,1
Johnson,Edgerton 0-06,US SENATOR,"",Republican,JERRY MORAN,0
Johnson,Fairway 1-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,10
Johnson,Fairway 1-01,US SENATOR,"",Republican,JERRY MORAN,182
Johnson,Fairway 1-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,10
Johnson,Fairway 1-02,US SENATOR,"",Republican,JERRY MORAN,141
Johnson,Fairway 2-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,5
Johnson,Fairway 2-01,US SENATOR,"",Republican,JERRY MORAN,130
Johnson,Fairway 2-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,11
Johnson,Fairway 2-02,US SENATOR,"",Republican,JERRY MORAN,160
Johnson,Fairway 3-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,7
Johnson,Fairway 3-01,US SENATOR,"",Republican,JERRY MORAN,214
Johnson,Fairway 3-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,8
Johnson,Fairway 3-02,US SENATOR,"",Republican,JERRY MORAN,183
Johnson,Fairway 4-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,10
Johnson,Fairway 4-01,US SENATOR,"",Republican,JERRY MORAN,55
Johnson,Fairway 4-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,6
Johnson,Fairway 4-02,US SENATOR,"",Republican,JERRY MORAN,67
Johnson,Fairway 4-03,US SENATOR,"",Libertarian,ROBERT D GARRARD,7
Johnson,Fairway 4-03,US SENATOR,"",Republican,JERRY MORAN,58
Johnson,Fairway 4-04,US SENATOR,"",Libertarian,ROBERT D GARRARD,6
Johnson,Fairway 4-04,US SENATOR,"",Republican,JERRY MORAN,63
Johnson,Gardner 0-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,178
Johnson,Gardner 0-01,US SENATOR,"",Republican,JERRY MORAN,780
Johnson,Gardner 0-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,58
Johnson,Gardner 0-02,US SENATOR,"",Republican,JERRY MORAN,97
Johnson,Gardner 0-03,US SENATOR,"",Libertarian,ROBERT D GARRARD,209
Johnson,Gardner 0-03,US SENATOR,"",Republican,JERRY MORAN,485
Johnson,Gardner 0-04,US SENATOR,"",Libertarian,ROBERT D GARRARD,124
Johnson,Gardner 0-04,US SENATOR,"",Republican,JERRY MORAN,391
Johnson,Gardner 0-06,US SENATOR,"",Libertarian,ROBERT D GARRARD,187
Johnson,Gardner 0-06,US SENATOR,"",Republican,JERRY MORAN,608
Johnson,Gardner 0-07,US SENATOR,"",Libertarian,ROBERT D GARRARD,1
Johnson,Gardner 0-07,US SENATOR,"",Republican,JERRY MORAN,7
Johnson,Gardner 0-08,US SENATOR,"",Libertarian,ROBERT D GARRARD,12
Johnson,Gardner 0-08,US SENATOR,"",Republican,JERRY MORAN,69
Johnson,Gardner 0-09,US SENATOR,"",Libertarian,ROBERT D GARRARD,163
Johnson,Gardner 0-09,US SENATOR,"",Republican,JERRY MORAN,707
Johnson,Gardner 0-10,US SENATOR,"",Libertarian,ROBERT D GARRARD,122
Johnson,Gardner 0-10,US SENATOR,"",Republican,JERRY MORAN,489
Johnson,Gardner 0-12,US SENATOR,"",Libertarian,ROBERT D GARRARD,1
Johnson,Gardner 0-12,US SENATOR,"",Republican,JERRY MORAN,4
Johnson,Gardner 0-13,US SENATOR,"",Libertarian,ROBERT D GARRARD,134
Johnson,Gardner 0-13,US SENATOR,"",Republican,JERRY MORAN,490
Johnson,Gardner 0-14,US SENATOR,"",Libertarian,ROBERT D GARRARD,121
Johnson,Gardner 0-14,US SENATOR,"",Republican,JERRY MORAN,373
Johnson,Gardner Twp 0-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,44
Johnson,Gardner Twp 0-01,US SENATOR,"",Republican,JERRY MORAN,278
Johnson,Gardner Twp 0-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,65
Johnson,Gardner Twp 0-02,US SENATOR,"",Republican,JERRY MORAN,312
Johnson,Gardner Twp 0-04,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Gardner Twp 0-04,US SENATOR,"",Republican,JERRY MORAN,1
Johnson,Gardner Twp 0-05,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Gardner Twp 0-05,US SENATOR,"",Republican,JERRY MORAN,4
Johnson,Gardner Twp 0-07,US SENATOR,"",Libertarian,ROBERT D GARRARD,1
Johnson,Gardner Twp 0-07,US SENATOR,"",Republican,JERRY MORAN,2
Johnson,Gardner Twp 0-08,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Gardner Twp 0-08,US SENATOR,"",Republican,JERRY MORAN,2
Johnson,Gardner Twp 0-09,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Gardner Twp 0-09,US SENATOR,"",Republican,JERRY MORAN,3
Johnson,Gardner Twp 0-10,US SENATOR,"",Libertarian,ROBERT D GARRARD,1
Johnson,Gardner Twp 0-10,US SENATOR,"",Republican,JERRY MORAN,2
Johnson,Gardner Twp 0-11,US SENATOR,"",Libertarian,ROBERT D GARRARD,13
Johnson,Gardner Twp 0-11,US SENATOR,"",Republican,JERRY MORAN,71
Johnson,Twp 0-13,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Twp 0-13,US SENATOR,"",Republican,JERRY MORAN,1
Johnson,Quivira 0-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,21
Johnson,Quivira 0-01,US SENATOR,"",Republican,JERRY MORAN,441
Johnson,Twp 0-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,61
Johnson,Twp 0-01,US SENATOR,"",Republican,JERRY MORAN,553
Johnson,Twp 0-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Twp 0-02,US SENATOR,"",Republican,JERRY MORAN,1
Johnson,Twp 0-03,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Twp 0-03,US SENATOR,"",Republican,JERRY MORAN,2
Johnson,Twp 0-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,37
Johnson,Twp 0-01,US SENATOR,"",Republican,JERRY MORAN,131
Johnson,Twp 0-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,69
Johnson,Twp 0-02,US SENATOR,"",Republican,JERRY MORAN,257
Johnson,Hills 0-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,9
Johnson,Hills 0-01,US SENATOR,"",Republican,JERRY MORAN,371
Johnson,Hills 0-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,16
Johnson,Hills 0-02,US SENATOR,"",Republican,JERRY MORAN,412
Johnson,Hills 0-03,US SENATOR,"",Libertarian,ROBERT D GARRARD,8
Johnson,Hills 0-03,US SENATOR,"",Republican,JERRY MORAN,306
Johnson,Hills 0-04,US SENATOR,"",Libertarian,ROBERT D GARRARD,10
Johnson,Hills 0-04,US SENATOR,"",Republican,JERRY MORAN,463
Johnson,Woods 0-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,4
Johnson,Woods 0-01,US SENATOR,"",Republican,JERRY MORAN,58
Johnson,Twp 0-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,11
Johnson,Twp 0-01,US SENATOR,"",Republican,JERRY MORAN,223
Johnson,Twp 0-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,5
Johnson,Twp 0-02,US SENATOR,"",Republican,JERRY MORAN,45
Johnson,Twp 0-03,US SENATOR,"",Libertarian,ROBERT D GARRARD,5
Johnson,Twp 0-03,US SENATOR,"",Republican,JERRY MORAN,28
Johnson,Twp 0-04,US SENATOR,"",Libertarian,ROBERT D GARRARD,1
Johnson,Twp 0-04,US SENATOR,"",Republican,JERRY MORAN,2
Johnson,Twp 0-07,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Twp 0-07,US SENATOR,"",Republican,JERRY MORAN,0
Johnson,Twp 0-08,US SENATOR,"",Libertarian,ROBERT D GARRARD,1
Johnson,Twp 0-08,US SENATOR,"",Republican,JERRY MORAN,7
Johnson,Twp 0-10,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Twp 0-10,US SENATOR,"",Republican,JERRY MORAN,10
Johnson,Twp 0-11,US SENATOR,"",Libertarian,ROBERT D GARRARD,2
Johnson,Twp 0-11,US SENATOR,"",Republican,JERRY MORAN,2
Johnson,Twp 0-14,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Twp 0-14,US SENATOR,"",Republican,JERRY MORAN,2
Johnson,Twp 0-24,US SENATOR,"",Libertarian,ROBERT D GARRARD,1
Johnson,Twp 0-24,US SENATOR,"",Republican,JERRY MORAN,1
Johnson,Twp 0-25,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Twp 0-25,US SENATOR,"",Republican,JERRY MORAN,6
Johnson,Twp 0-26,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Twp 0-26,US SENATOR,"",Republican,JERRY MORAN,4
Johnson,Twp 0-27,US SENATOR,"",Libertarian,ROBERT D GARRARD,0
Johnson,Twp 0-27,US SENATOR,"",Republican,JERRY MORAN,1
Johnson,Twp 0-32,US SENATOR,"",Libertarian,ROBERT D GARRARD,1
Johnson,Twp 0-32,US SENATOR,"",Republican,JERRY MORAN,18
Johnson,Park 1-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,43
Johnson,Park 1-01,US SENATOR,"",Republican,JERRY MORAN,310
Johnson,Park 1-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,56
Johnson,Park 1-02,US SENATOR,"",Republican,JERRY MORAN,298
Johnson,Park 1-03,US SENATOR,"",Libertarian,ROBERT D GARRARD,39
Johnson,Park 1-03,US SENATOR,"",Republican,JERRY MORAN,357
Johnson,Park 1-04,US SENATOR,"",Libertarian,ROBERT D GARRARD,19
Johnson,Park 1-04,US SENATOR,"",Republican,JERRY MORAN,128
Johnson,Park 1-05,US SENATOR,"",Libertarian,ROBERT D GARRARD,39
Johnson,Park 1-05,US SENATOR,"",Republican,JERRY MORAN,204
Johnson,Park 1-06,US SENATOR,"",Libertarian,ROBERT D GARRARD,38
Johnson,Park 1-06,US SENATOR,"",Republican,JERRY MORAN,395
Johnson,Park 1-07,US SENATOR,"",Libertarian,ROBERT D GARRARD,66
Johnson,Park 1-07,US SENATOR,"",Republican,JERRY MORAN,427
Johnson,Park 1-08,US SENATOR,"",Libertarian,ROBERT D GARRARD,55
Johnson,Park 1-08,US SENATOR,"",Republican,JERRY MORAN,289
Johnson,Park 1-09,US SENATOR,"",Libertarian,ROBERT D GARRARD,26
Johnson,Park 1-09,US SENATOR,"",Republican,JERRY MORAN,194
Johnson,Park 1-10,US SENATOR,"",Libertarian,ROBERT D GARRARD,60
Johnson,Park 1-10,US SENATOR,"",Republican,JERRY MORAN,370
Johnson,Park 1-11,US SENATOR,"",Libertarian,ROBERT D GARRARD,21
Johnson,Park 1-11,US SENATOR,"",Republican,JERRY MORAN,119
Johnson,Park 1-12,US SENATOR,"",Libertarian,ROBERT D GARRARD,48
Johnson,Park 1-12,US SENATOR,"",Republican,JERRY MORAN,331
Johnson,Park 1-13,US SENATOR,"",Libertarian,ROBERT D GARRARD,40
Johnson,Park 1-13,US SENATOR,"",Republican,JERRY MORAN,251
Johnson,Park 1-14,US SENATOR,"",Libertarian,ROBERT D GARRARD,51
Johnson,Park 1-14,US SENATOR,"",Republican,JERRY MORAN,321
Johnson,Park 1-15,US SENATOR,"",Libertarian,ROBERT D GARRARD,25
Johnson,Park 1-15,US SENATOR,"",Republican,JERRY MORAN,154
Johnson,Park 1-16,US SENATOR,"",Libertarian,ROBERT D GARRARD,57
Johnson,Park 1-16,US SENATOR,"",Republican,JERRY MORAN,360
Johnson,Park 1-17,US SENATOR,"",Libertarian,ROBERT D GARRARD,30
Johnson,Park 1-17,US SENATOR,"",Republican,JERRY MORAN,182
Johnson,Park 1-18,US SENATOR,"",Libertarian,ROBERT D GARRARD,21
Johnson,Park 1-18,US SENATOR,"",Republican,JERRY MORAN,307
Johnson,Park 1-19,US SENATOR,"",Libertarian,ROBERT D GARRARD,47
Johnson,Park 1-19,US SENATOR,"",Republican,JERRY MORAN,262
Johnson,Park 1-20,US SENATOR,"",Libertarian,ROBERT D GARRARD,35
Johnson,Park 1-20,US SENATOR,"",Republican,JERRY MORAN,188
Johnson,Park 1-21,US SENATOR,"",Libertarian,ROBERT D GARRARD,14
Johnson,Park 1-21,US SENATOR,"",Republican,JERRY MORAN,114
Johnson,Park 1-22,US SENATOR,"",Libertarian,ROBERT D GARRARD,19
Johnson,Park 1-22,US SENATOR,"",Republican,JERRY MORAN,77
Johnson,Park 2-01,US SENATOR,"",Libertarian,ROBERT D GARRARD,25
Johnson,Park 2-01,US SENATOR,"",Republican,JERRY MORAN,292
Johnson,Park 2-02,US SENATOR,"",Libertarian,ROBERT D GARRARD,13
Johnson,Park 2-02,US SENATOR,"",Republican,JERRY MORAN,322
Johnson,Park 2-03,US SENATOR,"",Libertarian,ROBERT D GARRARD,26
Johnson,Park 2-03,US SENATOR,"",Republican,JERRY MORAN,273
Johnson,Park 2-04,US SENATOR,"",Libertarian,ROBERT D GARRARD,44
Johnson,Park 2-04,US SENATOR,"",Republican,JERRY MORAN,332
Johnson,Park 2-05,US SENATOR,"",Libertarian,ROBERT D GARRARD,49
Johnson,Park 2-05,US SENATOR,"",Republican,JERRY MORAN,302
